date,start_time,visitor,visitor_pts,home,home_pts,link,ot,attendance,notes
2013-05-30,8:30 pm,Indiana Pacers,79,Miami Heat,90,Box Score,,19913,
2013-06-01,8:30 pm,Miami Heat,77,Indiana Pacers,91,Box Score,,18165,
2013-06-03,8:30 pm,Indiana Pacers,76,Miami Heat,99,Box Score,,20025,
2013-06-06,9:00 pm,San Antonio Spurs,92,Miami Heat,88,Box Score,,19775,
2013-06-09,8:00 pm,San Antonio Spurs,84,Miami Heat,103,Box Score,,19900,
2013-06-11,10:00 pm,Miami Heat,77,San Antonio Spurs,113,Box Score,,18581,
2013-06-13,10:00 pm,Miami Heat,109,San Antonio Spurs,93,Box Score,,18581,
2013-06-16,9:00 pm,Miami Heat,104,San Antonio Spurs,114,Box Score,,18581,
2013-06-18,9:00 pm,San Antonio Spurs,100,Miami Heat,103,Box Score,OT,19900,
2013-06-20,9:00 pm,San Antonio Spurs,88,Miami Heat,95,Box Score,,19900,
2013-10-29,7:00 pm,Orlando Magic,87,Indiana Pacers,97,Box Score,,18165,
2013-10-29,10:30 pm,Los Angeles Clippers,103,Los Angeles Lakers,116,Box Score,,18997,
2013-10-29,8:00 pm,Chicago Bulls,95,Miami Heat,107,Box Score,,19964,
2013-10-30,7:00 pm,Brooklyn Nets,94,Cleveland Cavaliers,98,Box Score,,20562,
2013-10-30,8:30 pm,Atlanta Hawks,109,Dallas Mavericks,118,Box Score,,19834,
2013-10-30,7:30 pm,Washington Wizards,102,Detroit Pistons,113,Box Score,,19258,
2013-10-30,10:30 pm,Los Angeles Lakers,94,Golden State Warriors,125,Box Score,,19596,
2013-10-30,8:00 pm,Charlotte Bobcats,83,Houston Rockets,96,Box Score,,18083,
2013-10-30,8:00 pm,Orlando Magic,115,Minnesota Timberwolves,120,Box Score,OT,17988,
2013-10-30,8:00 pm,Indiana Pacers,95,New Orleans Pelicans,90,Box Score,,17803,
2013-10-30,7:30 pm,Milwaukee Bucks,83,New York Knicks,90,Box Score,,19812,
2013-10-30,7:00 pm,Miami Heat,110,Philadelphia 76ers,114,Box Score,,19523,
2013-10-30,10:00 pm,Portland Trail Blazers,91,Phoenix Suns,104,Box Score,,17208,
2013-10-30,10:00 pm,Denver Nuggets,88,Sacramento Kings,90,Box Score,,17317,
2013-10-30,8:30 pm,Memphis Grizzlies,94,San Antonio Spurs,101,Box Score,,18581,
2013-10-30,7:00 pm,Boston Celtics,87,Toronto Raptors,93,Box Score,,20155,
2013-10-30,9:00 pm,Oklahoma City Thunder,101,Utah Jazz,98,Box Score,,19911,
2013-10-31,8:00 pm,New York Knicks,81,Chicago Bulls,82,Box Score,,22022,
2013-10-31,10:30 pm,Golden State Warriors,115,Los Angeles Clippers,126,Box Score,,19060,
2013-11-01,7:30 pm,Toronto Raptors,95,Atlanta Hawks,102,Box Score,,18118,
2013-11-01,7:30 pm,Milwaukee Bucks,105,Boston Celtics,98,Box Score,,18624,
2013-11-01,8:00 pm,Miami Heat,100,Brooklyn Nets,101,Box Score,,17732,
2013-11-01,7:00 pm,Cleveland Cavaliers,84,Charlotte Bobcats,90,Box Score,,18017,
2013-11-01,9:00 pm,Portland Trail Blazers,113,Denver Nuggets,98,Box Score,,19155,
2013-11-01,8:00 pm,Dallas Mavericks,105,Houston Rockets,113,Box Score,,18142,
2013-11-01,10:30 pm,San Antonio Spurs,91,Los Angeles Lakers,85,Box Score,,18997,
2013-11-01,8:00 pm,Detroit Pistons,108,Memphis Grizzlies,111,Box Score,OT,18119,
2013-11-01,8:00 pm,Oklahoma City Thunder,81,Minnesota Timberwolves,100,Box Score,,17433,
2013-11-01,7:00 pm,New Orleans Pelicans,90,Orlando Magic,110,Box Score,,18846,
2013-11-01,10:00 pm,Utah Jazz,84,Phoenix Suns,87,Box Score,,14662,
2013-11-01,10:00 pm,Los Angeles Clippers,110,Sacramento Kings,101,Box Score,,17317,
2013-11-01,7:00 pm,Philadelphia 76ers,109,Washington Wizards,102,Box Score,,17160,
2013-11-02,8:30 pm,Memphis Grizzlies,99,Dallas Mavericks,111,Box Score,,20262,
2013-11-02,10:30 pm,Sacramento Kings,87,Golden State Warriors,98,Box Score,,19596,
2013-11-02,7:00 pm,Cleveland Cavaliers,74,Indiana Pacers,89,Box Score,,16242,
2013-11-02,8:30 pm,Toronto Raptors,97,Milwaukee Bucks,90,Box Score,,16046,
2013-11-02,8:00 pm,Charlotte Bobcats,84,New Orleans Pelicans,105,Box Score,,15232,
2013-11-02,7:30 pm,Chicago Bulls,104,Philadelphia 76ers,107,Box Score,,15782,
2013-11-02,10:00 pm,San Antonio Spurs,105,Portland Trail Blazers,115,Box Score,,20028,
2013-11-02,9:00 pm,Houston Rockets,104,Utah Jazz,93,Box Score,,19498,
2013-11-03,6:00 pm,Boston Celtics,77,Detroit Pistons,87,Box Score,,14978,
2013-11-03,9:30 pm,Atlanta Hawks,103,Los Angeles Lakers,105,Box Score,,18997,
2013-11-03,6:00 pm,Washington Wizards,93,Miami Heat,103,Box Score,,19600,
2013-11-03,7:30 pm,Minnesota Timberwolves,109,New York Knicks,100,Box Score,,19812,
2013-11-03,7:00 pm,Phoenix Suns,96,Oklahoma City Thunder,103,Box Score,,18203,
2013-11-03,6:00 pm,Brooklyn Nets,86,Orlando Magic,107,Box Score,,15297,
2013-11-04,7:00 pm,Minnesota Timberwolves,92,Cleveland Cavaliers,93,Box Score,,17892,
2013-11-04,10:30 pm,Houston Rockets,118,Los Angeles Clippers,137,Box Score,,19404,
2013-11-04,8:00 pm,Boston Celtics,88,Memphis Grizzlies,95,Box Score,,15872,
2013-11-04,7:00 pm,Golden State Warriors,110,Philadelphia 76ers,90,Box Score,,11089,
2013-11-05,7:30 pm,Utah Jazz,88,Brooklyn Nets,104,Box Score,,17732,
2013-11-05,8:30 pm,Los Angeles Lakers,104,Dallas Mavericks,123,Box Score,,19670,
2013-11-05,9:00 pm,San Antonio Spurs,102,Denver Nuggets,94,Box Score,,15721,
2013-11-05,7:30 pm,Indiana Pacers,99,Detroit Pistons,91,Box Score,,13401,
2013-11-05,8:00 pm,Phoenix Suns,104,New Orleans Pelicans,98,Box Score,,13404,
2013-11-05,7:30 pm,Charlotte Bobcats,102,New York Knicks,97,Box Score,,19812,
2013-11-05,10:00 pm,Houston Rockets,116,Portland Trail Blazers,101,Box Score,,17491,
2013-11-05,10:00 pm,Atlanta Hawks,105,Sacramento Kings,100,Box Score,,13506,
2013-11-05,7:00 pm,Miami Heat,104,Toronto Raptors,95,Box Score,,18470,
2013-11-06,7:30 pm,Utah Jazz,87,Boston Celtics,97,Box Score,,17130,
2013-11-06,7:00 pm,Toronto Raptors,90,Charlotte Bobcats,92,Box Score,,11118,
2013-11-06,7:00 pm,Chicago Bulls,80,Indiana Pacers,97,Box Score,,18165,
2013-11-06,8:00 pm,New Orleans Pelicans,99,Memphis Grizzlies,84,Box Score,,15209,
2013-11-06,8:00 pm,Cleveland Cavaliers,104,Milwaukee Bucks,109,Box Score,,14340,
2013-11-06,8:00 pm,Golden State Warriors,106,Minnesota Timberwolves,93,Box Score,,15559,
2013-11-06,9:30 pm,Dallas Mavericks,93,Oklahoma City Thunder,107,Box Score,,18203,
2013-11-06,7:00 pm,Los Angeles Clippers,90,Orlando Magic,98,Box Score,,15807,
2013-11-06,7:00 pm,Washington Wizards,116,Philadelphia 76ers,102,Box Score,,10117,
2013-11-06,8:30 pm,Phoenix Suns,96,San Antonio Spurs,99,Box Score,,17870,
2013-11-07,9:00 pm,Atlanta Hawks,107,Denver Nuggets,109,Box Score,,15404,
2013-11-07,9:30 pm,Los Angeles Lakers,99,Houston Rockets,98,Box Score,,18133,
2013-11-07,7:00 pm,Los Angeles Clippers,97,Miami Heat,102,Box Score,,19600,
2013-11-08,7:00 pm,New York Knicks,101,Charlotte Bobcats,91,Box Score,,16465,
2013-11-08,8:00 pm,Utah Jazz,73,Chicago Bulls,97,Box Score,,21946,
2013-11-08,7:30 pm,Oklahoma City Thunder,119,Detroit Pistons,110,Box Score,,15624,
2013-11-08,7:00 pm,Toronto Raptors,84,Indiana Pacers,91,Box Score,,13316,
2013-11-08,8:00 pm,Dallas Mavericks,108,Minnesota Timberwolves,116,Box Score,,13677,
2013-11-08,8:00 pm,Los Angeles Lakers,85,New Orleans Pelicans,96,Box Score,,18209,
2013-11-08,7:00 pm,Boston Celtics,91,Orlando Magic,89,Box Score,,17555,
2013-11-08,7:00 pm,Cleveland Cavaliers,79,Philadelphia 76ers,94,Box Score,,15219,
2013-11-08,9:00 pm,Denver Nuggets,103,Phoenix Suns,114,Box Score,,15145,
2013-11-08,10:00 pm,Sacramento Kings,91,Portland Trail Blazers,104,Box Score,,17627,
2013-11-08,8:30 pm,Golden State Warriors,74,San Antonio Spurs,76,Box Score,,18581,
2013-11-08,7:00 pm,Brooklyn Nets,108,Washington Wizards,112,Box Score,OT,17215,
2013-11-09,7:30 pm,Orlando Magic,94,Atlanta Hawks,104,Box Score,,15189,
2013-11-09,7:30 pm,Indiana Pacers,96,Brooklyn Nets,91,Box Score,,17732,
2013-11-09,7:30 pm,Philadelphia 76ers,125,Cleveland Cavaliers,127,Box Score,2OT,20562,
2013-11-09,8:00 pm,Los Angeles Clippers,107,Houston Rockets,94,Box Score,,18108,
2013-11-09,8:00 pm,Golden State Warriors,90,Memphis Grizzlies,108,Box Score,,16989,
2013-11-09,7:30 pm,Boston Celtics,111,Miami Heat,110,Box Score,,19710,
2013-11-09,8:30 pm,Dallas Mavericks,91,Milwaukee Bucks,83,Box Score,,16448,
2013-11-09,10:00 pm,Portland Trail Blazers,96,Sacramento Kings,85,Box Score,,15482,
2013-11-09,7:00 pm,Utah Jazz,91,Toronto Raptors,115,Box Score,,17211,
2013-11-10,9:30 pm,Minnesota Timberwolves,113,Los Angeles Lakers,90,Box Score,,18997,
2013-11-10,12:00 am,San Antonio Spurs,120,New York Knicks,89,Box Score,,19812,
2013-11-10,7:00 pm,Washington Wizards,105,Oklahoma City Thunder,106,Box Score,OT,18203,
2013-11-10,8:00 pm,New Orleans Pelicans,94,Phoenix Suns,101,Box Score,,13154,
2013-11-11,7:30 pm,Orlando Magic,105,Boston Celtics,120,Box Score,,18624,
2013-11-11,7:00 pm,Atlanta Hawks,103,Charlotte Bobcats,94,Box Score,,13996,
2013-11-11,8:00 pm,Cleveland Cavaliers,81,Chicago Bulls,96,Box Score,,21778,
2013-11-11,8:00 pm,Toronto Raptors,104,Houston Rockets,110,Box Score,2OT,18134,
2013-11-11,7:00 pm,Memphis Grizzlies,79,Indiana Pacers,95,Box Score,,13130,
2013-11-11,10:30 pm,Minnesota Timberwolves,107,Los Angeles Clippers,109,Box Score,,19060,
2013-11-11,7:00 pm,San Antonio Spurs,109,Philadelphia 76ers,85,Box Score,,12424,
2013-11-11,10:00 pm,Detroit Pistons,103,Portland Trail Blazers,109,Box Score,,18834,
2013-11-11,9:00 pm,Denver Nuggets,100,Utah Jazz,81,Box Score,,16866,
2013-11-12,8:30 pm,Washington Wizards,95,Dallas Mavericks,105,Box Score,,19627,
2013-11-12,10:30 pm,Detroit Pistons,95,Golden State Warriors,113,Box Score,,19596,
2013-11-12,10:30 pm,New Orleans Pelicans,95,Los Angeles Lakers,116,Box Score,,18426,
2013-11-12,7:30 pm,Milwaukee Bucks,95,Miami Heat,118,Box Score,,19600,
2013-11-13,8:00 pm,New York Knicks,95,Atlanta Hawks,91,Box Score,,15057,
2013-11-13,7:30 pm,Charlotte Bobcats,89,Boston Celtics,83,Box Score,,17032,
2013-11-13,9:00 pm,Los Angeles Lakers,99,Denver Nuggets,111,Box Score,,17824,
2013-11-13,10:30 pm,Oklahoma City Thunder,103,Los Angeles Clippers,111,Box Score,,19273,
2013-11-13,8:00 pm,Toronto Raptors,103,Memphis Grizzlies,87,Box Score,,15971,
2013-11-13,8:00 pm,Cleveland Cavaliers,95,Minnesota Timberwolves,124,Box Score,,14978,
2013-11-13,7:00 pm,Milwaukee Bucks,91,Orlando Magic,94,Box Score,,13588,
2013-11-13,7:00 pm,Houston Rockets,117,Philadelphia 76ers,123,Box Score,OT,11671,
2013-11-13,10:00 pm,Phoenix Suns,89,Portland Trail Blazers,90,Box Score,,19537,
2013-11-13,10:00 pm,Brooklyn Nets,86,Sacramento Kings,107,Box Score,,15122,
2013-11-13,8:30 pm,Washington Wizards,79,San Antonio Spurs,92,Box Score,,18581,
2013-11-13,9:00 pm,New Orleans Pelicans,105,Utah Jazz,111,Box Score,,16717,
2013-11-14,10:30 pm,Oklahoma City Thunder,115,Golden State Warriors,116,Box Score,,19596,
2013-11-14,8:00 pm,Houston Rockets,109,New York Knicks,106,Box Score,,19812,
2013-11-15,7:30 pm,Philadelphia 76ers,103,Atlanta Hawks,113,Box Score,,12070,
2013-11-15,7:30 pm,Portland Trail Blazers,109,Boston Celtics,96,Box Score,,18624,
2013-11-15,7:30 pm,Charlotte Bobcats,86,Cleveland Cavaliers,80,Box Score,,18679,
2013-11-15,8:00 pm,Minnesota Timberwolves,113,Denver Nuggets,117,Box Score,,17142,
2013-11-15,7:00 pm,Milwaukee Bucks,77,Indiana Pacers,104,Box Score,,16202,
2013-11-15,10:30 pm,Memphis Grizzlies,89,Los Angeles Lakers,86,Box Score,,18997,
2013-11-15,7:30 pm,Dallas Mavericks,104,Miami Heat,110,Box Score,,19772,
2013-11-15,9:00 pm,Brooklyn Nets,100,Phoenix Suns,98,Box Score,OT,15984,
2013-11-15,10:30 pm,Detroit Pistons,97,Sacramento Kings,90,Box Score,,17317,
2013-11-15,7:00 pm,Chicago Bulls,96,Toronto Raptors,80,Box Score,,19800,
2013-11-15,9:00 pm,San Antonio Spurs,91,Utah Jazz,82,Box Score,,17530,
2013-11-16,7:00 pm,Miami Heat,97,Charlotte Bobcats,81,Box Score,,19084,
2013-11-16,8:00 pm,Indiana Pacers,94,Chicago Bulls,110,Box Score,,22158,
2013-11-16,10:30 pm,Utah Jazz,88,Golden State Warriors,102,Box Score,,19596,
2013-11-16,8:00 pm,Denver Nuggets,111,Houston Rockets,122,Box Score,,18147,
2013-11-16,10:30 pm,Brooklyn Nets,103,Los Angeles Clippers,110,Box Score,,19349,
2013-11-16,8:30 pm,Oklahoma City Thunder,92,Milwaukee Bucks,79,Box Score,,15984,
2013-11-16,8:00 pm,Boston Celtics,88,Minnesota Timberwolves,106,Box Score,,15111,
2013-11-16,8:00 pm,Philadelphia 76ers,98,New Orleans Pelicans,135,Box Score,,16659,
2013-11-16,7:30 pm,Atlanta Hawks,110,New York Knicks,90,Box Score,,19812,
2013-11-16,7:00 pm,Dallas Mavericks,108,Orlando Magic,100,Box Score,,15039,
2013-11-16,7:00 pm,Cleveland Cavaliers,103,Washington Wizards,96,Box Score,OT,18038,
2013-11-17,9:30 pm,Detroit Pistons,99,Los Angeles Lakers,114,Box Score,,18997,
2013-11-17,6:00 pm,Memphis Grizzlies,97,Sacramento Kings,86,Box Score,,15630,
2013-11-17,1:00 pm,Portland Trail Blazers,118,Toronto Raptors,110,Box Score,OT,17945,
2013-11-18,7:30 pm,Portland Trail Blazers,108,Brooklyn Nets,98,Box Score,,17732,
2013-11-18,8:00 pm,Charlotte Bobcats,81,Chicago Bulls,86,Box Score,,21628,
2013-11-18,8:30 pm,Philadelphia 76ers,94,Dallas Mavericks,97,Box Score,,19790,
2013-11-18,10:30 pm,Memphis Grizzlies,106,Los Angeles Clippers,102,Box Score,,19060,
2013-11-18,8:00 pm,Denver Nuggets,113,Oklahoma City Thunder,115,Box Score,,18203,
2013-11-18,9:00 pm,Golden State Warriors,98,Utah Jazz,87,Box Score,,16051,
2013-11-19,7:30 pm,New York Knicks,86,Detroit Pistons,92,Box Score,,13213,
2013-11-19,8:00 pm,Boston Celtics,85,Houston Rockets,109,Box Score,,18232,
2013-11-19,7:30 pm,Atlanta Hawks,88,Miami Heat,104,Box Score,,19600,
2013-11-19,10:00 pm,Phoenix Suns,104,Sacramento Kings,107,Box Score,,14626,
2013-11-19,7:00 pm,Minnesota Timberwolves,100,Washington Wizards,104,Box Score,,14804,
2013-11-20,7:30 pm,Detroit Pistons,85,Atlanta Hawks,93,Box Score,,13167,
2013-11-20,7:00 pm,Brooklyn Nets,91,Charlotte Bobcats,95,Box Score,,13843,
2013-11-20,7:00 pm,Washington Wizards,98,Cleveland Cavaliers,91,Box Score,,16189,
2013-11-20,9:30 pm,Houston Rockets,120,Dallas Mavericks,123,Box Score,,20045,
2013-11-20,10:30 pm,Memphis Grizzlies,88,Golden State Warriors,81,Box Score,OT,19596,
2013-11-20,8:00 pm,Portland Trail Blazers,91,Milwaukee Bucks,82,Box Score,,11789,
2013-11-20,8:00 pm,Los Angeles Clippers,102,Minnesota Timberwolves,98,Box Score,,13101,
2013-11-20,8:00 pm,Utah Jazz,98,New Orleans Pelicans,105,Box Score,,13203,
2013-11-20,7:00 pm,Indiana Pacers,103,New York Knicks,96,Box Score,OT,19812,
2013-11-20,7:00 pm,Miami Heat,120,Orlando Magic,92,Box Score,,17256,
2013-11-20,7:00 pm,Toronto Raptors,108,Philadelphia 76ers,98,Box Score,,10787,
2013-11-20,9:00 pm,Sacramento Kings,113,Phoenix Suns,106,Box Score,,12705,
2013-11-20,8:30 pm,Boston Celtics,93,San Antonio Spurs,104,Box Score,,18581,
2013-11-21,10:30 pm,Chicago Bulls,87,Denver Nuggets,97,Box Score,,18423,
2013-11-21,8:00 pm,Los Angeles Clippers,91,Oklahoma City Thunder,105,Box Score,,18203,
2013-11-22,7:30 pm,Indiana Pacers,97,Boston Celtics,82,Box Score,,18624,
2013-11-22,7:00 pm,Phoenix Suns,98,Charlotte Bobcats,91,Box Score,,14916,
2013-11-22,8:30 pm,Utah Jazz,93,Dallas Mavericks,103,Box Score,,19781,
2013-11-22,7:30 pm,Atlanta Hawks,96,Detroit Pistons,89,Box Score,,13467,
2013-11-22,10:30 pm,Golden State Warriors,95,Los Angeles Lakers,102,Box Score,,18997,
2013-11-22,8:00 pm,San Antonio Spurs,102,Memphis Grizzlies,86,Box Score,,17109,
2013-11-22,8:00 pm,Brooklyn Nets,81,Minnesota Timberwolves,111,Box Score,,15551,
2013-11-22,8:00 pm,Cleveland Cavaliers,100,New Orleans Pelicans,104,Box Score,,15186,
2013-11-22,7:00 pm,Milwaukee Bucks,107,Philadelphia 76ers,115,Box Score,OT,13588,
2013-11-22,10:00 pm,Chicago Bulls,95,Portland Trail Blazers,98,Box Score,,20618,
2013-11-22,7:00 pm,Washington Wizards,88,Toronto Raptors,96,Box Score,,18671,
2013-11-23,7:30 pm,Boston Celtics,94,Atlanta Hawks,87,Box Score,,15189,
2013-11-23,9:00 pm,Dallas Mavericks,100,Denver Nuggets,102,Box Score,,17841,
2013-11-23,10:30 pm,Portland Trail Blazers,113,Golden State Warriors,101,Box Score,,19596,
2013-11-23,8:00 pm,Minnesota Timberwolves,101,Houston Rockets,112,Box Score,,18196,
2013-11-23,7:00 pm,Philadelphia 76ers,98,Indiana Pacers,106,Box Score,,18165,
2013-11-23,3:30 pm,Sacramento Kings,102,Los Angeles Clippers,103,Box Score,,19060,
2013-11-23,7:30 pm,Orlando Magic,99,Miami Heat,101,Box Score,,19647,
2013-11-23,8:30 pm,Charlotte Bobcats,96,Milwaukee Bucks,72,Box Score,,14871,
2013-11-23,8:30 pm,Cleveland Cavaliers,96,San Antonio Spurs,126,Box Score,,18581,
2013-11-23,7:00 pm,New York Knicks,89,Washington Wizards,98,Box Score,,18089,
2013-11-24,2:00 pm,Detroit Pistons,109,Brooklyn Nets,97,Box Score,,17732,
2013-11-24,3:30 pm,Chicago Bulls,82,Los Angeles Clippers,121,Box Score,,19245,
2013-11-24,9:30 pm,Sacramento Kings,86,Los Angeles Lakers,100,Box Score,,18997,
2013-11-24,7:00 pm,Utah Jazz,73,Oklahoma City Thunder,95,Box Score,,18203,
2013-11-24,6:00 pm,Phoenix Suns,104,Orlando Magic,96,Box Score,,15785,
2013-11-25,7:00 pm,Boston Celtics,96,Charlotte Bobcats,86,Box Score,,13558,
2013-11-25,8:30 pm,Denver Nuggets,110,Dallas Mavericks,96,Box Score,,19677,
2013-11-25,7:30 pm,Milwaukee Bucks,94,Detroit Pistons,113,Box Score,,12150,
2013-11-25,7:00 pm,Minnesota Timberwolves,84,Indiana Pacers,98,Box Score,,16426,
2013-11-25,8:00 pm,Houston Rockets,93,Memphis Grizzlies,86,Box Score,,15246,
2013-11-25,7:30 pm,Phoenix Suns,92,Miami Heat,107,Box Score,,19758,
2013-11-25,10:00 pm,New York Knicks,91,Portland Trail Blazers,102,Box Score,,19939,
2013-11-25,8:30 pm,New Orleans Pelicans,93,San Antonio Spurs,112,Box Score,,18323,
2013-11-25,9:00 pm,Chicago Bulls,83,Utah Jazz,89,Box Score,OT,18936,
2013-11-26,7:30 pm,Orlando Magic,109,Atlanta Hawks,92,Box Score,,13164,
2013-11-26,8:00 pm,Golden State Warriors,102,New Orleans Pelicans,101,Box Score,,15330,
2013-11-26,7:00 pm,Brooklyn Nets,102,Toronto Raptors,100,Box Score,,16421,
2013-11-26,7:00 pm,Los Angeles Lakers,111,Washington Wizards,116,Box Score,,19204,
2013-11-27,7:30 pm,Memphis Grizzlies,100,Boston Celtics,93,Box Score,,17319,
2013-11-27,7:30 pm,Los Angeles Lakers,99,Brooklyn Nets,94,Box Score,,17732,
2013-11-27,7:00 pm,Indiana Pacers,99,Charlotte Bobcats,74,Box Score,,15170,
2013-11-27,7:30 pm,Miami Heat,95,Cleveland Cavaliers,84,Box Score,,20562,
2013-11-27,8:30 pm,Golden State Warriors,99,Dallas Mavericks,103,Box Score,,20211,
2013-11-27,7:30 pm,Chicago Bulls,99,Detroit Pistons,79,Box Score,,14228,
2013-11-27,8:00 pm,Atlanta Hawks,84,Houston Rockets,113,Box Score,,18051,
2013-11-27,10:30 pm,New York Knicks,80,Los Angeles Clippers,93,Box Score,,19270,
2013-11-27,8:00 pm,Washington Wizards,100,Milwaukee Bucks,92,Box Score,OT,11584,
2013-11-27,8:00 pm,Denver Nuggets,117,Minnesota Timberwolves,110,Box Score,,14244,
2013-11-27,8:00 pm,San Antonio Spurs,88,Oklahoma City Thunder,94,Box Score,,18203,
2013-11-27,7:00 pm,Philadelphia 76ers,94,Orlando Magic,105,Box Score,,15839,
2013-11-27,9:00 pm,Portland Trail Blazers,106,Phoenix Suns,120,Box Score,,12731,
2013-11-29,7:30 pm,Dallas Mavericks,87,Atlanta Hawks,88,Box Score,,15463,
2013-11-29,7:30 pm,Cleveland Cavaliers,86,Boston Celtics,103,Box Score,,17685,
2013-11-29,7:00 pm,Milwaukee Bucks,76,Charlotte Bobcats,92,Box Score,,15081,
2013-11-29,9:00 pm,New York Knicks,95,Denver Nuggets,97,Box Score,,19155,
2013-11-29,7:30 pm,Los Angeles Lakers,106,Detroit Pistons,102,Box Score,,15202,
2013-11-29,8:00 pm,Brooklyn Nets,95,Houston Rockets,114,Box Score,,18138,
2013-11-29,8:00 pm,Washington Wizards,73,Indiana Pacers,93,Box Score,,18165,
2013-11-29,8:00 pm,Golden State Warriors,112,Oklahoma City Thunder,113,Box Score,OT,18203,
2013-11-29,7:00 pm,San Antonio Spurs,109,Orlando Magic,91,Box Score,,15159,
2013-11-29,8:00 pm,New Orleans Pelicans,121,Philadelphia 76ers,105,Box Score,,17807,
2013-11-29,10:00 pm,Los Angeles Clippers,104,Sacramento Kings,98,Box Score,OT,17317,
2013-11-29,7:00 pm,Miami Heat,90,Toronto Raptors,83,Box Score,,18290,
2013-11-29,9:00 pm,Phoenix Suns,112,Utah Jazz,101,Box Score,,18435,
2013-11-30,7:30 pm,Chicago Bulls,93,Cleveland Cavaliers,97,Box Score,,17296,
2013-11-30,8:30 pm,Minnesota Timberwolves,112,Dallas Mavericks,106,Box Score,,20173,
2013-11-30,8:00 pm,Brooklyn Nets,97,Memphis Grizzlies,88,Box Score,,17012,
2013-11-30,9:00 pm,Boston Celtics,85,Milwaukee Bucks,92,Box Score,,15471,
2013-11-30,9:00 pm,Utah Jazz,112,Phoenix Suns,104,Box Score,,12957,
2013-11-30,8:30 pm,Houston Rockets,112,San Antonio Spurs,106,Box Score,,18581,
2013-11-30,7:00 pm,Atlanta Hawks,101,Washington Wizards,108,Box Score,,14280,
2013-12-01,3:30 pm,Philadelphia 76ers,100,Detroit Pistons,115,Box Score,,14107,
2013-12-01,3:30 pm,Indiana Pacers,105,Los Angeles Clippers,100,Box Score,,19060,
2013-12-01,9:30 pm,Portland Trail Blazers,114,Los Angeles Lakers,108,Box Score,,18997,
2013-12-01,6:00 pm,Charlotte Bobcats,98,Miami Heat,99,Box Score,,19617,
2013-12-01,7:30 pm,New Orleans Pelicans,103,New York Knicks,99,Box Score,,19812,
2013-12-01,7:00 pm,Minnesota Timberwolves,103,Oklahoma City Thunder,113,Box Score,,18203,
2013-12-01,6:00 pm,Golden State Warriors,115,Sacramento Kings,113,Box Score,,15588,
2013-12-01,1:00 pm,Denver Nuggets,112,Toronto Raptors,98,Box Score,,16290,
2013-12-02,8:00 pm,New Orleans Pelicans,131,Chicago Bulls,128,Box Score,3OT,21615,
2013-12-02,10:00 pm,Indiana Pacers,102,Portland Trail Blazers,106,Box Score,,19023,
2013-12-02,8:30 pm,Atlanta Hawks,100,San Antonio Spurs,102,Box Score,,17318,
2013-12-02,9:00 pm,Houston Rockets,103,Utah Jazz,109,Box Score,,15801,
2013-12-02,7:00 pm,Orlando Magic,80,Washington Wizards,98,Box Score,,12809,
2013-12-03,7:30 pm,Milwaukee Bucks,100,Boston Celtics,108,Box Score,,16649,
2013-12-03,7:30 pm,Denver Nuggets,111,Brooklyn Nets,87,Box Score,,17732,
2013-12-03,8:30 pm,Charlotte Bobcats,82,Dallas Mavericks,89,Box Score,,19612,
2013-12-03,10:30 pm,Toronto Raptors,103,Golden State Warriors,112,Box Score,,19596,
2013-12-03,8:00 pm,Phoenix Suns,91,Memphis Grizzlies,110,Box Score,,15069,
2013-12-03,7:30 pm,Detroit Pistons,107,Miami Heat,97,Box Score,,19741,
2013-12-03,7:00 pm,Orlando Magic,125,Philadelphia 76ers,126,Box Score,2OT,10061,
2013-12-03,10:00 pm,Oklahoma City Thunder,97,Sacramento Kings,95,Box Score,,15089,
2013-12-04,7:30 pm,Los Angeles Clippers,97,Atlanta Hawks,107,Box Score,,12020,
2013-12-04,7:00 pm,Denver Nuggets,88,Cleveland Cavaliers,98,Box Score,,14642,
2013-12-04,8:00 pm,Phoenix Suns,97,Houston Rockets,88,Box Score,,18151,
2013-12-04,8:00 pm,Detroit Pistons,105,Milwaukee Bucks,98,Box Score,,12835,
